item_1,item_2,support,confidence,lift
ice cream,hand soap,0.04,0.39999999999999997,3.333333333333333
ice cream,hand soap,0.06,0.6,4.615384615384615
sandwich loaves,ice cream,0.04,0.39999999999999997,3.0769230769230766
ice cream,hand soap,0.04,0.3076923076923077,3.418803418803419
ice cream,toilet paper,0.05,0.5,3.846153846153846
ice cream,waffles,0.05,0.5,4.166666666666667
ketchup,pork,0.04,0.4444444444444445,3.1746031746031744
ketchup,hand soap,0.06,0.6,3.3333333333333335
pasta sauce,hand soap,0.04,0.39999999999999997,3.333333333333333
pork,hand soap,0.04,0.39999999999999997,4.999999999999999
sandwich loaves,hand soap,0.04,0.39999999999999997,3.0769230769230766
waffles,hand soap,0.04,0.39999999999999997,3.0769230769230766
toilet paper,hand soap,0.05,0.5,3.125
waffles,toilet paper,0.04,0.39999999999999997,3.9999999999999996
ice cream,ketchup,0.05,0.5,3.125
ice cream,toilet paper,0.05,0.5,3.125
soap,ice cream,0.04,0.6666666666666667,5.128205128205129
ice cream,soda,0.04,0.4444444444444445,3.1746031746031744
sandwich loaves,ice cream,0.04,0.39999999999999997,3.0769230769230766
ice cream,toilet paper,0.04,0.39999999999999997,3.0769230769230766
ice cream,waffles,0.04,0.39999999999999997,3.333333333333333
soap,ice cream,0.04,0.39999999999999997,3.0769230769230766
soap,ice cream,0.04,0.4444444444444445,3.1746031746031744
yogurt,ice cream,0.05,0.38461538461538464,3.4965034965034967
ice cream,toilet paper,0.05,0.5,4.166666666666667
yogurt,laundry detergent,0.04,0.36363636363636365,3.0303030303030307
tortillas,mixes,0.04,1.0,3.0303030303030303
pasta,soda,0.04,0.36363636363636365,3.3057851239669422
tortillas,shampoo,0.04,0.36363636363636365,3.0303030303030307
yogurt,shampoo,0.04,0.36363636363636365,3.0303030303030307
sandwich bags,ketchup,0.05,0.35714285714285715,3.2467532467532467
yogurt,ketchup,0.04,0.36363636363636365,3.0303030303030307
soap,ketchup,0.04,0.4444444444444445,4.040404040404041
yogurt,ketchup,0.04,0.36363636363636365,3.3057851239669422
soap,ketchup,0.05,0.5555555555555556,4.62962962962963
pork,ketchup,0.05,0.5555555555555556,3.08641975308642
waffles,ketchup,0.04,0.39999999999999997,3.0769230769230766
tortillas,ketchup,0.05,0.5,3.571428571428571
yogurt,ketchup,0.05,0.5,3.3333333333333335
sugar,waffles,0.04,0.39999999999999997,3.0769230769230766
waffles,toilet paper,0.04,0.39999999999999997,3.0769230769230766
pasta sauce,soap,0.04,0.39999999999999997,3.0769230769230766
sandwich bags,shampoo,0.04,0.33333333333333337,3.0303030303030307
soap,sandwich bags,0.04,0.39999999999999997,3.0769230769230766
yogurt,sandwich bags,0.05,0.5,3.571428571428571
yogurt,shampoo,0.04,0.39999999999999997,3.333333333333333
soap,milk,0.04,0.6666666666666667,4.4444444444444455
soap,milk,0.04,0.6666666666666667,5.128205128205129
tortillas,mixes,0.04,0.39999999999999997,3.333333333333333
soap,poultry,0.04,0.39999999999999997,3.6363636363636362
soap,sandwich bags,0.04,0.39999999999999997,3.0769230769230766
yogurt,pork,0.04,0.4444444444444445,3.703703703703704
waffles,toilet paper,0.04,0.39999999999999997,3.0769230769230766
yogurt,tortillas,0.04,0.39999999999999997,3.6363636363636362
waffles,shampoo,0.04,0.36363636363636365,3.6363636363636362
waffles,toilet paper,0.04,0.39999999999999997,3.333333333333333
ice cream,eggs,0.04,0.39999999999999997,3.6363636363636362
soda,eggs,0.04,0.39999999999999997,3.6363636363636362
yogurt,eggs,0.04,0.39999999999999997,3.9999999999999996
tortillas,eggs,0.04,0.39999999999999997,3.0769230769230766
sandwich loaves,eggs,0.04,0.39999999999999997,3.6363636363636362
tortillas,eggs,0.04,0.39999999999999997,3.0769230769230766
tortillas,sandwich bags,0.04,0.39999999999999997,3.333333333333333
soda,flour,0.04,0.4444444444444445,3.1746031746031744
soda,flour,0.05,0.5555555555555556,5.050505050505051
soda,flour,0.04,0.7999999999999999,3.0769230769230766
tortillas,soda,0.04,0.4444444444444445,4.444444444444445
fruits,ice cream,0.05,0.4545454545454546,3.2467532467532467
fruits,yogurt,0.04,0.33333333333333337,4.761904761904762
fruits,soap,0.04,0.39999999999999997,3.6363636363636362
fruits,tortillas,0.04,0.5714285714285714,4.395604395604395
fruits,tortillas,0.04,1.0,3.0303030303030303
mixes,toilet paper,0.04,0.39999999999999997,3.333333333333333
mixes,ice cream,0.04,0.33333333333333337,3.3333333333333335
ice cream,dishwashing liquid/detergent,0.04,0.33333333333333337,3.0303030303030307
sandwich bags,ice cream,0.04,0.33333333333333337,3.3333333333333335
yogurt,ice cream,0.04,0.33333333333333337,3.3333333333333335
sandwich bags,ice cream,0.04,0.33333333333333337,3.0303030303030307
tortillas,ice cream,0.05,0.35714285714285715,3.571428571428571
yogurt,ice cream,0.04,0.33333333333333337,3.0303030303030307
yogurt,tortillas,0.04,0.33333333333333337,3.3333333333333335
sandwich bags,milk,0.04,0.39999999999999997,3.6363636363636362
pasta sauce,poultry,0.04,0.39999999999999997,3.333333333333333
tortillas,sandwich bags,0.04,0.39999999999999997,3.333333333333333
soap,milk,0.04,0.33333333333333337,3.703703703703704
milk,toilet paper,0.04,0.3076923076923077,3.418803418803419
sandwich bags,paper towels,0.04,0.33333333333333337,3.0303030303030307
sandwich loaves,dishwashing liquid/detergent,0.04,1.0,3.0303030303030303
soap,soda,0.05,0.4545454545454546,3.4965034965034967
laundry detergent,toilet paper,0.04,0.4444444444444445,3.1746031746031744
sandwich bags,ketchup,0.04,0.33333333333333337,3.0303030303030307
yogurt,ketchup,0.04,0.33333333333333337,3.0303030303030307
pork,ketchup,0.05,0.7142857142857143,3.9682539682539684
sandwich bags,toilet paper,0.05,0.3125,3.125
tortillas,sandwich bags,0.06,0.375,3.125
tortillas,toilet paper,0.07,0.5384615384615385,3.8461538461538463
yogurt,laundry detergent,0.04,0.4444444444444445,4.938271604938272
pasta sauce,shampoo,0.04,0.36363636363636365,3.3057851239669422
mixes,milk,0.04,0.36363636363636365,3.0303030303030307
soap,milk,0.04,0.36363636363636365,3.6363636363636362
pasta sauce,tortillas,0.04,0.39999999999999997,3.0769230769230766
soap,sandwich bags,0.04,0.33333333333333337,3.0303030303030307
sandwich bags,milk,0.04,0.36363636363636365,3.0303030303030307
soap,milk,0.04,0.36363636363636365,3.3057851239669422
soap,tortillas,0.05,0.4545454545454546,3.2467532467532467
mixes,sandwich bags,0.04,0.3076923076923077,3.076923076923077
mixes,sugar,0.04,0.39999999999999997,3.333333333333333
soap,mixes,0.04,0.3076923076923077,3.076923076923077
soap,mixes,0.04,1.0,3.0303030303030303
mixes,waffles,0.04,0.3076923076923077,3.8461538461538463
sandwich bags,dishwashing liquid/detergent,0.04,0.33333333333333337,3.3333333333333335
yogurt,dishwashing liquid/detergent,0.04,0.33333333333333337,3.0303030303030307
sandwich bags,toilet paper,0.04,0.33333333333333337,3.3333333333333335
tortillas,sandwich bags,0.05,0.4166666666666667,3.4722222222222223
yogurt,sandwich bags,0.05,0.4166666666666667,4.166666666666667
yogurt,tortillas,0.05,0.4166666666666667,3.787878787878788
sugar,poultry,0.05,0.33333333333333337,3.0303030303030307
sandwich bags,dishwashing liquid/detergent,0.04,0.4444444444444445,3.1746031746031744
yogurt,tortillas,0.05,0.35714285714285715,3.2467532467532467
pasta sauce,tortillas,0.04,0.39999999999999997,3.333333333333333
pasta sauce,soap,0.04,0.39999999999999997,4.999999999999999
tortillas,pork,0.04,0.5714285714285714,3.571428571428571
tortillas,sandwich bags,0.05,0.4166666666666667,3.2051282051282053
tortillas,sandwich bags,0.05,0.38461538461538464,3.2051282051282053
sandwich bags,toilet paper,0.04,0.36363636363636365,3.6363636363636362
yogurt,sandwich bags,0.04,0.33333333333333337,3.703703703703704
yogurt,tortillas,0.04,0.33333333333333337,3.0303030303030307
sandwich loaves,sugar,0.05,0.5,3.3333333333333335
yogurt,sandwich loaves,0.04,0.39999999999999997,3.9999999999999996
soap,tortillas,0.06,0.5,3.125
tortillas,waffles,0.04,0.3076923076923077,3.076923076923077
yogurt,tortillas,0.04,0.4444444444444445,3.1746031746031744
ketchup,pork,0.04,0.5,3.125
pork,flour,0.04,0.5,3.571428571428571
tortillas,flour,0.04,0.5,3.846153846153846
sugar,flour,0.04,0.5,3.571428571428571
fruits,toilet paper,0.04,0.5714285714285714,3.007518796992481
fruits,sugar,0.04,0.5714285714285714,5.7142857142857135
ice cream,hand soap,0.04,0.4444444444444445,3.1746031746031744
ice cream,hand soap,0.04,0.4444444444444445,3.418803418803419
ice cream,hand soap,0.04,0.4444444444444445,3.703703703703704
hand soap,toilet paper,0.05,0.5555555555555556,5.050505050505051
hand soap,toilet paper,0.04,0.4444444444444445,3.1746031746031744
hand soap,toilet paper,0.04,0.4444444444444445,3.1746031746031744
ice cream,waffles,0.04,1.0,3.2258064516129035
yogurt,ice cream,0.04,1.0,3.4482758620689657
ketchup,ice cream,0.05,0.5,3.571428571428571
ketchup,ice cream,0.05,0.5,3.846153846153846
ice cream,waffles,0.04,0.39999999999999997,3.333333333333333
yogurt,ice cream,0.06,0.6,5.454545454545454
ice cream,toilet paper,0.06,0.6,4.0
yogurt,ice cream,0.04,0.39999999999999997,4.444444444444445
yogurt,ice cream,0.04,0.39999999999999997,4.444444444444445
ketchup,pork,0.05,0.5,3.125
pasta sauce,eggs,0.04,1.0,3.125
pork,eggs,0.04,0.39999999999999997,3.9999999999999996
pork,eggs,0.05,0.5,3.571428571428571
shampoo,eggs,0.04,0.3076923076923077,3.076923076923077
yogurt,toilet paper,0.04,0.3076923076923077,3.418803418803419
yogurt,waffles,0.04,0.3076923076923077,3.418803418803419
ketchup,tortillas,0.04,0.4444444444444445,3.1746031746031744
ketchup,pork,0.05,0.5,3.3333333333333335
ketchup,sugar,0.05,0.4545454545454546,3.0303030303030307
ketchup,tortillas,0.05,0.4545454545454546,3.2467532467532467
ketchup,tortillas,0.05,0.625,4.4642857142857135
ketchup,waffles,0.04,0.5,3.846153846153846
ketchup,yogurt,0.04,0.5,3.3333333333333335
ketchup,soap,0.04,0.5,3.3333333333333335
ketchup,sugar,0.07,0.5,3.571428571428571
ketchup,waffles,0.05,0.4545454545454546,3.2467532467532467
ketchup,yogurt,0.04,0.4444444444444445,3.1746031746031744
toilet paper,eggs,0.04,0.4444444444444445,4.040404040404041
milk,eggs,0.04,0.4444444444444445,3.1746031746031744
tortillas,milk,0.04,0.4444444444444445,3.1746031746031744
tortillas,milk,0.05,0.5555555555555556,4.273504273504273
tortillas,milk,0.04,0.4444444444444445,3.703703703703704
mixes,eggs,0.04,0.36363636363636365,3.3057851239669422
mixes,eggs,0.04,0.36363636363636365,3.3057851239669422
tortillas,mixes,0.04,1.0,3.0303030303030303
mixes,sugar,0.04,0.33333333333333337,3.703703703703704
mixes,eggs,0.05,0.4545454545454546,4.545454545454546
yogurt,mixes,0.04,0.36363636363636365,3.3057851239669422
toilet paper,eggs,0.04,0.36363636363636365,3.3057851239669422
tortillas,eggs,0.05,0.4545454545454546,3.4965034965034967
tortillas,eggs,0.04,0.36363636363636365,3.6363636363636362
yogurt,eggs,0.04,0.36363636363636365,3.3057851239669422
sugar,eggs,0.04,0.33333333333333337,3.0303030303030307
tortillas,eggs,0.04,1.0,3.3333333333333335
shampoo,eggs,0.04,0.36363636363636365,3.3057851239669422
sugar,eggs,0.04,0.33333333333333337,3.0303030303030307
tortillas,eggs,0.04,0.3076923076923077,3.076923076923077
tortillas,sugar,0.05,0.4166666666666667,3.2051282051282053
tortillas,eggs,0.04,0.39999999999999997,3.0769230769230766
tortillas,pork,0.04,0.39999999999999997,3.0769230769230766
pork,eggs,0.04,1.0,3.3333333333333335
pork,toilet paper,0.05,0.5,3.125
tortillas,eggs,0.05,0.4545454545454546,3.7878787878787885
tortillas,sandwich loaves,0.04,0.36363636363636365,3.0303030303030307
tortillas,shampoo,0.04,0.36363636363636365,3.0303030303030307
soap,sugar,0.04,0.36363636363636365,3.3057851239669422
soap,tortillas,0.04,0.5,3.846153846153846
sugar,eggs,0.05,0.4545454545454546,3.2467532467532467
sugar,toilet paper,0.04,0.36363636363636365,3.6363636363636362
tortillas,sugar,0.05,0.4545454545454546,3.0303030303030307
vegetables,tortillas,0.05,1.0,3.0303030303030303
yogurt,tortillas,0.04,0.5,4.545454545454546
sandwich loaves,sugar,0.04,0.5714285714285714,4.081632653061224
waffles,shampoo,0.04,0.36363636363636365,3.0303030303030307
soap,tortillas,0.04,0.5,3.3333333333333335
tortillas,sugar,0.04,0.33333333333333337,3.3333333333333335
waffles,toilet paper,0.06,0.4,3.3333333333333335
yogurt,toilet paper,0.04,1.0,3.3333333333333335
yogurt,waffles,0.04,0.36363636363636365,3.3057851239669422
yogurt,waffles,0.05,0.33333333333333337,3.703703703703704
fruits,ice cream,0.04,0.4444444444444445,3.418803418803419
fruits,milk,0.04,0.4444444444444445,4.938271604938272
fruits,milk,0.04,0.4444444444444445,3.418803418803419
fruits,tortillas,0.04,0.4444444444444445,3.418803418803419
fruits,pork,0.04,0.4444444444444445,3.703703703703704
fruits,flour,0.04,0.7999999999999999,3.0769230769230766
fruits,toilet paper,0.04,0.4444444444444445,3.1746031746031744
fruits,sugar,0.04,0.4444444444444445,3.1746031746031744
fruits,toilet paper,0.05,0.5555555555555556,3.4722222222222223
fruits,tortillas,0.05,0.5555555555555556,5.555555555555555
fruits,sugar,0.05,0.5555555555555556,5.555555555555555
fruits,tortillas,0.04,0.39999999999999997,3.0769230769230766
hand soap,shampoo,0.04,0.5,3.571428571428571
ice cream,flour,0.04,0.5,3.3333333333333335
shampoo,flour,0.05,0.5555555555555556,3.4722222222222223
soap,milk,0.04,0.36363636363636365,3.3057851239669422
soap,pork,0.04,0.36363636363636365,3.3057851239669422
pork,flour,0.04,0.36363636363636365,3.6363636363636362
pork,toilet paper,0.04,0.36363636363636365,3.0303030303030307
soap,sugar,0.04,0.36363636363636365,3.3057851239669422
soap,toilet paper,0.04,0.36363636363636365,3.3057851239669422
ketchup,pork,0.04,0.4444444444444445,3.1746031746031744
ketchup,pork,0.04,0.4444444444444445,3.418803418803419
ketchup,pork,0.04,0.4444444444444445,4.444444444444445
ketchup,yogurt,0.04,0.4444444444444445,3.418803418803419
pork,shampoo,0.04,0.39999999999999997,3.0769230769230766
soap,shampoo,0.04,0.39999999999999997,3.0769230769230766
soda,flour,0.04,0.5,3.125
vegetables,yogurt,0.04,0.5,3.3333333333333335
milk,toilet paper,0.04,0.4444444444444445,3.1746031746031744
tortillas,milk,0.04,0.4444444444444445,3.1746031746031744
milk,flour,0.04,0.3076923076923077,3.418803418803419
milk,toilet paper,0.04,0.4444444444444445,3.1746031746031744
tortillas,milk,0.04,0.4444444444444445,3.418803418803419
milk,flour,0.04,0.4444444444444445,3.1746031746031744
milk,toilet paper,0.04,0.39999999999999997,4.444444444444445
tortillas,milk,0.04,0.4444444444444445,4.444444444444445
tortillas,milk,0.06,0.6666666666666666,4.166666666666666
mixes,flour,0.04,0.39999999999999997,3.6363636363636362
mixes,sandwich loaves,0.05,0.5,4.166666666666667
mixes,pork,0.04,0.39999999999999997,3.0769230769230766
mixes,sandwich loaves,0.04,0.39999999999999997,3.333333333333333
yogurt,mixes,0.04,0.39999999999999997,7.999999999999999
yogurt,mixes,0.04,0.5,4.166666666666667
flour,soda,0.04,0.5714285714285714,5.194805194805195
sugar,flour,0.04,0.5714285714285714,6.349206349206349
yogurt,flour,0.04,0.5714285714285714,4.081632653061224
sandwich loaves,flour,0.04,0.39999999999999997,3.6363636363636362
tortillas,toilet paper,0.04,0.5,3.125
yogurt,pork,0.04,0.5,3.846153846153846
soap,sandwich loaves,0.04,0.36363636363636365,3.3057851239669422
sandwich loaves,pork,0.04,0.36363636363636365,3.6363636363636362
yogurt,pork,0.04,0.36363636363636365,3.0303030303030307
soap,pork,0.04,0.36363636363636365,3.0303030303030307
sandwich loaves,flour,0.04,0.3076923076923077,3.418803418803419
toilet paper,flour,0.05,0.5,3.125
tortillas,flour,0.04,0.3076923076923077,3.076923076923077
sugar,toilet paper,0.04,0.3076923076923077,3.076923076923077
tortillas,toilet paper,0.04,0.39999999999999997,3.0769230769230766
sugar,toilet paper,0.04,0.7999999999999999,3.0769230769230766
tortillas,sugar,0.04,0.33333333333333337,3.3333333333333335
tortillas,toilet paper,0.04,0.39999999999999997,3.9999999999999996
fruits,hand soap,0.04,0.5,3.125
fruits,mixes,0.04,0.3076923076923077,3.076923076923077
fruits,tortillas,0.04,0.3076923076923077,3.076923076923077
fruits,ice cream,0.05,0.35714285714285715,3.2467532467532467
fruits,sandwich bags,0.04,0.5,3.571428571428571
fruits,pork,0.04,0.3076923076923077,3.076923076923077
fruits,pork,0.04,0.3076923076923077,3.076923076923077
fruits,ice cream,0.04,0.36363636363636365,3.0303030303030307
fruits,lunch meat,0.05,0.38461538461538464,3.2051282051282053
fruits,ketchup,0.04,0.3076923076923077,3.076923076923077
fruits,soap,0.04,0.36363636363636365,3.6363636363636362
fruits,soap,0.06,0.5454545454545454,4.545454545454545
fruits,soap,0.04,0.5,3.125
fruits,sugar,0.04,0.3076923076923077,3.076923076923077
fruits,sandwich loaves,0.05,0.4545454545454546,3.4965034965034967
fruits,sandwich loaves,0.04,0.3076923076923077,3.076923076923077
fruits,toilet paper,0.04,0.3076923076923077,3.418803418803419
fruits,sugar,0.06,0.4615384615384615,3.0769230769230766
fruits,waffles,0.05,0.38461538461538464,3.4965034965034967
fruits,milk,0.05,0.5555555555555556,3.968253968253968
fruits,tortillas,0.05,0.5555555555555556,3.968253968253968
fruits,milk,0.04,0.3076923076923077,3.8461538461538463
fruits,milk,0.04,0.4444444444444445,3.1746031746031744
fruits,tortillas,0.04,0.4444444444444445,3.418803418803419
fruits,milk,0.04,0.4444444444444445,4.040404040404041
fruits,tortillas,0.04,0.4444444444444445,3.1746031746031744
fruits,milk,0.04,0.4444444444444445,3.1746031746031744
fruits,milk,0.04,0.3076923076923077,3.418803418803419
fruits,tortillas,0.04,0.4444444444444445,4.444444444444445
fruits,milk,0.04,0.4444444444444445,4.444444444444445
fruits,tortillas,0.04,0.3076923076923077,3.8461538461538463
fruits,tortillas,0.06,0.6666666666666666,4.166666666666666
fruits,soap,0.04,0.3076923076923077,3.076923076923077
fruits,sugar,0.04,0.3076923076923077,3.076923076923077
fruits,sandwich bags,0.04,0.36363636363636365,3.6363636363636362
fruits,soap,0.05,0.38461538461538464,4.8076923076923075
fruits,soda,0.04,0.3076923076923077,3.076923076923077
fruits,tortillas,0.06,0.4615384615384615,3.296703296703296
fruits,sandwich loaves,0.04,0.3076923076923077,3.076923076923077
fruits,sugar,0.05,0.38461538461538464,3.8461538461538463
fruits,sugar,0.04,0.36363636363636365,3.0303030303030307
fruits,soap,0.04,0.3076923076923077,3.8461538461538463
fruits,sugar,0.04,0.33333333333333337,3.3333333333333335
fruits,tortillas,0.04,0.3076923076923077,3.076923076923077
fruits,tortillas,0.05,0.38461538461538464,3.8461538461538463
ice cream,hand soap,0.04,0.39999999999999997,3.333333333333333
ice cream,toilet paper,0.04,0.39999999999999997,3.0769230769230766
ketchup,ice cream,0.06,0.4285714285714285,3.296703296703296
pasta sauce,ice cream,0.04,1.0,3.0303030303030303
ice cream,milk,0.04,0.39999999999999997,3.333333333333333
mixes,ice cream,0.04,0.3076923076923077,3.076923076923077
sandwich loaves,ice cream,0.04,1.0,3.2258064516129035
soap,ice cream,0.05,0.625,5.208333333333334
ice cream,hand soap,0.04,0.5,3.846153846153846
sandwich loaves,ice cream,0.06,0.4615384615384615,3.550295857988165
soap,ice cream,0.04,0.5,3.846153846153846
ice cream,waffles,0.04,0.39999999999999997,3.0769230769230766
ice cream,toilet paper,0.04,0.4444444444444445,3.418803418803419
ice cream,toilet paper,0.04,0.39999999999999997,3.0769230769230766
hand soap,pasta sauce,0.04,0.36363636363636365,3.0303030303030307
pasta sauce,hand soap,0.05,0.5,3.125
shampoo,hand soap,0.05,0.5,3.125
yogurt,hand soap,0.04,0.39999999999999997,3.333333333333333
pasta sauce,hand soap,0.05,0.5,3.3333333333333335
hand soap,pasta sauce,0.04,0.39999999999999997,3.333333333333333
yogurt,shampoo,0.05,0.5,4.166666666666667
ketchup,mixes,0.05,0.35714285714285715,3.9682539682539684
ketchup,soap,0.04,0.5,4.166666666666667
ketchup,pork,0.05,0.625,3.4722222222222223
vegetables,mixes,0.05,0.5555555555555556,3.08641975308642
pasta sauce,hand soap,0.04,0.5,3.3333333333333335
pasta sauce,soda,0.04,0.33333333333333337,3.3333333333333335
yogurt,shampoo,0.05,0.4166666666666667,3.4722222222222223
mixes,nan,0.04,0.3076923076923077,3.076923076923077
pasta sauce,soda,0.04,0.33333333333333337,3.3333333333333335
pasta sauce,tortillas,0.04,1.0,3.0303030303030303
mixes,milk,0.04,0.39999999999999997,3.333333333333333
milk,hand soap,0.05,0.5,3.571428571428571
sandwich loaves,milk,0.04,0.39999999999999997,3.333333333333333
milk,toilet paper,0.05,0.5,3.571428571428571
mixes,toilet paper,0.04,0.6666666666666667,5.555555555555556
mixes,pork,0.04,0.5,4.166666666666667
mixes,sandwich loaves,0.05,0.38461538461538464,3.2051282051282053
yogurt,mixes,0.04,0.36363636363636365,3.0303030303030307
mixes,toilet paper,0.04,0.39999999999999997,3.333333333333333
soap,hand soap,0.04,0.5,3.571428571428571
soap,hand soap,0.05,1.0,3.0303030303030303
soda,hand soap,0.04,0.4444444444444445,3.1746031746031744
pork,toilet paper,0.04,0.5,3.571428571428571
toilet paper,hand soap,0.04,0.4444444444444445,3.1746031746031744
yogurt,sugar,0.04,0.36363636363636365,3.6363636363636362
yogurt,shampoo,0.04,0.36363636363636365,4.040404040404041
yogurt,waffles,0.04,0.36363636363636365,4.040404040404041
ice cream,paper towels,0.04,0.33333333333333337,3.0303030303030307
sandwich bags,ice cream,0.05,0.5,4.545454545454546
ice cream,sandwich bags,0.04,0.36363636363636365,3.3057851239669422
yogurt,ice cream,0.05,0.38461538461538464,3.4965034965034967
yogurt,ice cream,0.05,0.33333333333333337,3.703703703703704
yogurt,ice cream,0.05,0.33333333333333337,3.703703703703704
soap,ice cream,0.05,0.38461538461538464,3.2051282051282053
sandwich bags,ice cream,0.04,0.39999999999999997,4.999999999999999
pasta sauce,ice cream,0.04,0.39999999999999997,3.0769230769230766
pork,ice cream,0.04,0.39999999999999997,3.6363636363636362
pork,ice cream,0.04,0.39999999999999997,3.0769230769230766
sandwich bags,ice cream,0.04,0.33333333333333337,3.0303030303030307
sandwich loaves,ice cream,0.04,0.39999999999999997,3.0769230769230766
pasta sauce,ice cream,0.04,0.33333333333333337,3.3333333333333335
sandwich bags,ice cream,0.04,0.5,3.3333333333333335
vegetables,sandwich bags,0.06,0.75,3.125
sandwich bags,ice cream,0.04,0.33333333333333337,4.166666666666667
yogurt,ice cream,0.04,0.5,3.571428571428571
vegetables,yogurt,0.06,0.75,3.125
ice cream,milk,0.05,0.5,3.571428571428571
soap,ice cream,0.04,0.33333333333333337,3.0303030303030307
ice cream,milk,0.04,0.39999999999999997,3.0769230769230766
soap,ice cream,0.04,0.39999999999999997,3.6363636363636362
soap,ice cream,0.05,0.5,3.846153846153846
pork,ice cream,0.04,0.39999999999999997,3.0769230769230766
ice cream,sandwich bags,0.05,0.5,5.0
soap,ice cream,0.04,0.3076923076923077,3.076923076923077
yogurt,tortillas,0.04,0.36363636363636365,3.3057851239669422
sandwich bags,ice cream,0.04,0.3076923076923077,3.076923076923077
soap,ice cream,0.05,0.4166666666666667,3.787878787878788
soap,sandwich bags,0.05,0.4166666666666667,3.2051282051282053
pork,ice cream,0.04,0.39999999999999997,3.0769230769230766
sandwich loaves,ice cream,0.05,0.38461538461538464,3.4965034965034967
ice cream,toilet paper,0.04,0.3076923076923077,3.076923076923077
ice cream,toilet paper,0.05,0.38461538461538464,3.2051282051282053
yogurt,ice cream,0.04,0.3076923076923077,3.418803418803419
soap,juice,0.04,1.0,3.3333333333333335
mixes,juice,0.04,0.4444444444444445,3.1746031746031744
sandwich bags,juice,0.04,0.39999999999999997,3.6363636363636362
juice,waffles,0.05,0.5,3.125
ketchup,lunch meat,0.04,0.33333333333333337,3.3333333333333335
soap,ketchup,0.04,0.3076923076923077,3.076923076923077
mixes,ketchup,0.04,0.36363636363636365,3.6363636363636362
soap,mixes,0.05,0.38461538461538464,3.8461538461538463
soap,ketchup,0.04,0.3076923076923077,3.076923076923077
ketchup,poultry,0.04,0.33333333333333337,3.3333333333333335
soap,ketchup,0.05,0.38461538461538464,3.8461538461538463
soap,ketchup,0.04,0.36363636363636365,3.0303030303030307
sandwich loaves,ketchup,0.06,0.5,3.3333333333333335
sandwich loaves,ketchup,0.05,0.38461538461538464,3.4965034965034967
sandwich loaves,ketchup,0.04,0.3076923076923077,3.418803418803419
pasta sauce,nan,0.04,0.4444444444444445,4.444444444444445
vegetables,milk,0.05,1.0,3.2258064516129035
soap,mixes,0.04,0.36363636363636365,3.6363636363636362
soap,poultry,0.04,0.33333333333333337,3.0303030303030307
soap,sandwich bags,0.04,0.36363636363636365,3.6363636363636362
sandwich bags,poultry,0.04,0.33333333333333337,3.3333333333333335
sugar,poultry,0.04,0.33333333333333337,3.3333333333333335
tortillas,poultry,0.04,0.4444444444444445,3.1746031746031744
tortillas,sugar,0.04,0.4444444444444445,4.444444444444445
sandwich loaves,poultry,0.04,0.33333333333333337,3.0303030303030307
soap,poultry,0.04,0.36363636363636365,3.3057851239669422
vegetables,tortillas,0.04,1.0,3.2258064516129035
tortillas,ketchup,0.04,0.5,3.125
soap,ketchup,0.04,0.3076923076923077,3.076923076923077
milk,toilet paper,0.04,0.4444444444444445,3.1746031746031744
mixes,ketchup,0.06,0.4285714285714285,3.0612244897959173
ketchup,paper towels,0.04,0.3076923076923077,3.076923076923077
sandwich bags,ketchup,0.04,0.36363636363636365,3.3057851239669422
yogurt,ketchup,0.07,0.43750000000000006,3.125
soap,shampoo,0.06,0.4615384615384615,3.0769230769230766
yogurt,shampoo,0.06,0.375,3.125
yogurt,toilet paper,0.05,0.3125,3.4722222222222223
pasta sauce,lunch meat,0.05,1.0,3.0303030303030303
yogurt,tortillas,0.04,0.5,3.125
pork,lunch meat,0.04,0.4444444444444445,3.1746031746031744
yogurt,sugar,0.04,0.5,3.3333333333333335
mixes,milk,0.04,0.4444444444444445,3.703703703703704
pork,milk,0.04,0.4444444444444445,3.1746031746031744
soap,milk,0.04,0.4444444444444445,4.040404040404041
soap,tortillas,0.04,0.4444444444444445,3.1746031746031744
mixes,paper towels,0.04,1.0,3.0303030303030303
tortillas,mixes,0.04,1.0,3.0303030303030303
mixes,sandwich loaves,0.04,0.3076923076923077,3.418803418803419
mixes,shampoo,0.07,0.5,4.166666666666667
soap,mixes,0.05,0.33333333333333337,3.3333333333333335
mixes,sugar,0.04,1.0,3.0303030303030303
sandwich bags,paper towels,0.04,0.3076923076923077,3.076923076923077
soap,sandwich bags,0.04,0.36363636363636365,3.6363636363636362
yogurt,sandwich bags,0.04,0.36363636363636365,3.6363636363636362
soap,pork,0.04,0.3076923076923077,3.076923076923077
yogurt,shampoo,0.04,0.36363636363636365,3.0303030303030307
soap,sandwich loaves,0.04,0.3076923076923077,3.076923076923077
waffles,shampoo,0.05,0.3125,3.125
tortillas,sugar,0.06,0.4,3.3333333333333335
soap,tortillas,0.05,0.33333333333333337,3.0303030303030307
soap,toilet paper,0.04,0.33333333333333337,3.0303030303030307
tortillas,toilet paper,0.04,0.5,3.571428571428571
yogurt,tortillas,0.04,0.33333333333333337,3.0303030303030307
soap,ketchup,0.04,0.39999999999999997,3.9999999999999996
pasta sauce,shampoo,0.04,0.39999999999999997,3.6363636363636362
pasta sauce,soap,0.04,0.33333333333333337,3.3333333333333335
